9.231255434252194902e+01;4.746584053560582106e+01;6.412128196804309255e+01;1.122291228251043265e+02;1.633296632785406644e+01;3.267463139328940258e+01;1.149630830961577317e+02;4.683605526828715426e+01;8.631296896894323822e+01;1.308265386684710165e+02;0.000000000000000000e+00;8.353794669787522764e+01;1.901922977708562223e-01;4.777517126150301863e+01;5.225607084164028038e+01;1.084467616384286259e+02;8.503120990098723908e+00;2.165965087542792156e-01;1.587218948681263508e-01;1.117701165475632052e+02;3.781279543015502043e+01;8.117646591549642210e+01;2.528406998211389123e+01;1.015204978464538357e+02;1.254896833392752242e+01;3.465294601145547104e-01;2.622223097201313635e+01;1.278054280992453471e+02;1.630065498613633679e+01;5.731340567862847735e+01;8.738367597467546766e-01;1.679925905831611033e+01;4.509861705099424967e+01;1.977059393588767033e-01
7.836297201075535668e+01;7.760729525302583909e+01;1.347875360836561924e+02;1.074246580245531391e+01;3.049895245519000042e+01;7.776956083098220118e-02;5.998432537297792067e+01;3.199349522795407452e+01;3.648056226131403124e-01;1.887962014857505477e-01;8.353794669787519922e+01;0.000000000000000000e+00;8.037312243331595596e+01;5.916795025960541921e+01;2.937726446324503415e-01;6.274460341889919590e+01;1.115139676978241710e+02;1.098109456461467062e+02;1.095728130533368869e+02;3.890657960731517262e-01;8.448343474183728574e+01;4.299624531674677286e+01;9.143321824006558529e+01;1.489678475757120479e-01;1.068284961946107785e+02;1.321495198284845003e+02;7.313536717255215081e+01;3.792513442884084895e+01;7.274446434468889322e+01;1.090629558560937511e+02;1.444369514764667599e+02;5.777836870846863349e+01;1.085797915380319694e+02;6.676637038660555845e+01
9.074123394800355413e+01;2.570805486389229344e+01;9.090935980516988479e+01;1.090642985605450690e+02;1.316814206329482495e+01;2.987420127004059012e+01;1.137034820230444012e+02;4.403562514503834535e+01;8.314814470438398075e+01;1.277525381511443356e+02;1.901922977708561946e-01;8.037312243331597017e+01;0.000000000000000000e+00;4.559707214245459994e+01;4.909124657708104422e+01;8.681597654072530190e+01;4.630989649860622848e+01;3.122155454711944600e+01;3.869626737090078450e+01;1.086052922830039478e+02;5.205175516857669749e+01;6.168833351181898195e+01;4.679343049892838025e+01;9.835567358189457821e+01;1.399328273478497031e-01;8.035732442539067932e+00;2.428628247970839593e-01;1.392005665586262353e+02;1.430411565534407359e+01;6.529500792428925138e+01;3.783149468378531610e-01;1.418491496483084902e+01;4.407981543202072316e+01;7.936474603094505476e-01
1.335887347837091121e-01;1.086060724093430991e+02;1.264004303220915801e+02;8.465987584434758162e+01;2.909175343328633545e+01;1.287329136197126900e+01;1.332065627485010395e-01;5.986344151510635675e-02;8.218900088213483457e+01;2.076488709439636982e-01;4.777517126150301863e+01;5.916795025960541921e+01;4.559707214245459994e+01;0.000000000000000000e+00;4.339147957211104512e+01;1.382021014096424665e+02;6.891623169072921939e+01;7.125433732514025564e+01;6.945718163873982576e+01;8.074550935149909492e+01;5.957423490151398227e+01;1.211805410098717033e+02;6.936815838850537830e+01;9.736823569091539810e+01;7.201656015420461188e+01;9.502965192293724783e+01;1.070906504982389436e+02;6.224456019401085882e+01;6.776454557004640833e-02;2.832927735052148677e+01;1.079739063100815741e+02;8.271198385369317174e-01;2.671000263831827937e+01;3.148366352363823850e+01
8.424826627794452349e+01;7.372872183505135979e+01;1.309089626656816847e+02;2.628134785317456590e+01;7.333511854956359377e-01;1.414659521070322223e-01;8.994731636378882911e+01;7.578123756705612557e+00;5.474910797268226492e-01;4.625777414875324922e+01;5.225607084164028038e+01;2.937726446324503971e-01;4.909124657708103712e+01;4.339147957211105222e+01;0.000000000000000000e+00;5.886603000092470950e+01;8.023209184158923790e+01;7.852906978991177311e+01;7.829093719710196808e+01;2.507283007501052552e+01;8.060486132386280644e+01;3.911767189877228645e+01;8.071326044649339337e+01;1.474423229094763244e+01;7.554662033837584545e+01;1.008676439722495815e+02;6.925679375457767151e+01;6.502151427600811928e+01;4.146899488674842615e+01;9.910857781677110268e+01;1.131550756202318411e+02;2.633931575072513809e+01;7.729791568179703631e+01;3.548449453037061829e+01
1.209755041782556475e+02;1.972765768392281061e+01;3.464686886318122561e+01;6.027029760162888294e+01;9.333712357663230819e+01;8.579875681777792806e+01;7.311801918560064451e+01;1.059730390559394237e+02;1.528999169171870776e+01;1.021050491708466268e+02;1.084467616384286970e+02;6.274460341889920301e+01;8.681597654072528769e+01;1.382021014096424665e+02;5.886603000092470950e+01;0.000000000000000000e+00;8.705529357144317260e+01;1.453999445582236376e+02;1.191293837565849714e+02;6.040842441361469639e+01;5.408512343697015057e-01;1.153578277767711019e-01;5.947732934459931675e-01;2.402983085262772045e-01;6.020577102622411303e+01;6.803580335069032969e+01;1.279041702998162389e-01;4.412141867180628729e+00;1.127265803291016226e+02;4.867484401573355512e+01;1.079016680812076316e+02;1.213123027596014367e+02;1.258976863835083435e+02;1.212464482644745800e+02
8.962676374697448978e+01;1.013183119518700295e+02;3.449783565119257656e-01;1.402051438250532840e+02;4.485699961619611997e+01;5.779974551260117721e+01;1.002346044309185089e+02;7.196116938759892889e+01;1.142889899688922100e+02;1.276796750673319991e+02;8.503120990098723908e+00;1.115139676978241994e+02;4.630989649860623558e+01;6.891623169072921939e+01;8.023209184158928053e+01;8.705529357144317260e+01;0.000000000000000000e+00;3.031171493851529775e+01;1.781191715364266737e-01;1.397461375475121770e+02;1.356043524528324440e+01;1.027048491363099458e+02;2.911226148157070592e-01;1.132257507619939076e+02;7.040868200498120189e+01;2.140933005716221804e-01;4.004688257406107255e+01;9.595956151922045763e+01;3.337379214139959061e+01;3.125209684041053038e+01;8.397141498502655566e+01;4.020858301419870884e+01;3.625867650102568263e+01;2.117404068026110253e-01
1.143809233703250641e+02;8.834773209740869504e+01;6.569439363924668385e+01;1.385021217733758476e+02;4.260596527612559470e+01;5.814153793477171206e+01;1.364024745052873584e+02;7.230296180976947085e+01;1.125859679172147594e+02;1.562934452099533189e+02;2.165965087542792433e-01;1.098109456461467488e+02;3.122155454711945666e+01;7.125433732514025564e+01;7.852906978991180154e+01;1.453999445582236376e+02;3.031171493851529419e+01;0.000000000000000000e+00;5.530781229099172025e-01;1.380431154958347122e+02;6.390503609735354473e+01;1.220583574772993103e+02;5.137631064931240132e+01;1.277934967947253568e+02;5.306262912909878793e+01;2.465785544475611046e-01;3.936204408812694311e+01;1.538976687664438714e+02;3.928424483209146700e+01;8.341482427266502953e+01;2.724886901971830611e+01;4.139847202884196520e+01;6.653800846012387638e+01;1.919001014171217889e+01
1.030002241510015466e+02;9.648036193187817844e+01;3.475229595705049945e+01;1.382639891805660000e+02;4.280036560118490740e+01;5.644094570698503333e+01;1.165173928939149306e+02;7.060236958198278501e+01;1.123478353244049117e+02;1.439624635303284208e+02;1.587218948681264341e-01;1.095728130533369011e+02;3.869626737090077739e+01;6.945718163873981155e+01;7.829093719710196808e+01;1.191293837565849998e+02;1.781191715364267014e-01;5.530781229099173135e-01;0.000000000000000000e+00;1.378049829030248929e+02;2.984322370827965898e+01;1.271040467471862598e+02;1.724377795877504838e+01;1.275553642019155092e+02;6.119525896356825712e+01;9.084815965200170040e-02;4.391349948198156738e+01;1.198358563773699785e+02;3.734307603996687419e+01;4.939825155082537123e+01;5.022517610219196627e+01;3.969787980105527936e+01;5.174691331419205653e+01;1.649468516342805779e-01
9.546857047131130969e+01;7.907883410147715608e+01;1.344525308254687275e+02;4.765013827656960910e-01;6.005437292536300475e+01;4.165233116445354966e+01;4.903360747761124117e+01;6.272806178655741860e+01;9.757233354224446487e+00;3.259165555791224134e-01;1.117701165475631910e+02;3.890657960731516707e-01;1.086052922830039478e+02;8.074550935149906650e+01;2.507283007501052552e+01;6.040842441361471060e+01;1.397461375475121770e+02;1.380431154958347122e+02;1.378049829030248929e+02;0.000000000000000000e+00;8.147506424239492162e+01;4.265670303919031880e+01;8.909145449932623251e+01;2.295234154112425762e-01;1.131448519565694113e+02;1.588114150580292971e+02;7.280036191436470006e+01;2.122173947304842301e+01;1.009830405926713297e+02;1.052944951118017229e+02;1.649629593928996485e+02;8.802955210833214039e+01;1.368119613877199754e+02;9.499854023629352184e+01
5.803848168076941505e+01;6.173013130104642698e+01;3.443081335347205396e+01;8.133684069289793683e+01;5.058276976515922740e+01;6.338289610437335142e+01;5.245393426295819950e+01;7.754431997937109600e+01;3.701309418978598131e+01;9.609139300112691728e+01;3.781279543015502043e+01;8.448343474183727153e+01;5.205175516857671880e+01;5.957423490151398937e+01;8.060486132386277802e+01;5.408512343697015057e-01;1.356043524528324618e+01;6.390503609735354473e+01;2.984322370827965898e+01;8.147506424239492162e+01;0.000000000000000000e+00;2.898287354900710255e+01;1.243709401658267683e-01;7.035172386456236548e-01;7.842977690389076884e+01;4.796549067241343067e+01;2.656954636624320898e+01;3.008672608237473178e-01;9.922797428179004342e+00;1.556181541378012234e-01;1.107402805963094039e+02;4.566292454693405034e+01;7.758494503273838383e+00;2.428672912626508584e-01
1.384632161314970915e+02;1.828153413402483773e-01;5.668240889896996748e+01;4.251857622720451246e+01;7.358876547447988514e+01;6.605039871562549081e+01;8.885053164189318409e+01;8.622468095378700070e+01;2.411708268568568403e-01;9.293886210128935943e+01;8.117646591549645052e+01;4.299624531674676575e+01;6.168833351181896063e+01;1.211805410098717317e+02;3.911767189877227224e+01;1.153578277767710603e-01;1.027048491363099600e+02;1.220583574772992961e+02;1.271040467471862598e+02;4.265670303919032591e+01;2.898287354900709545e+01;0.000000000000000000e+00;3.224548293753431238e+01;3.482382021079375445e-01;3.329750195823493897e+01;7.672607011279865219e+01;2.189623809247716602e-01;3.091054790771219274e+01;1.110237413021231987e+02;7.750589683538764518e+01;8.464475782559378558e+01;1.015639446574490279e+02;1.405113046141887594e+02;9.397615254154231934e+01
7.758315440640795657e+01;4.299979801735037910e+01;1.294213759999204849e-01;8.895332768734040485e+01;4.533879111394628580e+01;5.827246535779214298e+01;8.396087124131176438e+01;7.243388923278992308e+01;4.397302177743023321e+01;1.134943029796260845e+02;2.528406998211389123e+01;9.143321824006559950e+01;4.679343049892837314e+01;6.936815838850539251e+01;8.071326044649340758e+01;5.947732934459931675e-01;2.911226148157070592e-01;5.137631064931240843e+01;1.724377795877504838e+01;8.909145449932621830e+01;1.243709401658267405e-01;3.224548293753431949e+01;0.000000000000000000e+00;1.397266788181707931e+01;7.317145223424243738e+01;1.251606678049708066e+01;2.341209609800940228e-01;1.475784095992520406e+01;2.774352310261582844e+01;1.444479328405083862e+01;1.053559743978587875e+02;4.067576612174983808e+01;2.482813427434583176e+01;1.284336921121050079e-01
9.460288079308500642e+01;4.695060829708233285e+01;6.999768285665859935e+01;1.564132761226568746e-01;4.980475422425362808e+01;4.149142978415508765e+01;3.273113748223568820e+01;6.175866497626358864e+01;1.591160867002007484e-01;2.785152601402899819e+01;1.015204978464538073e+02;1.489678475757119924e-01;9.835567358189456399e+01;9.736823569091544073e+01;1.474423229094763244e+01;2.402983085262772045e-01;1.132257507619939361e+02;1.277934967947253142e+02;1.275553642019155092e+02;2.295234154112425762e-01;7.035172386456235438e-01;3.482382021079375445e-01;1.397266788181707931e+01;0.000000000000000000e+00;8.273817624246585467e+01;1.082390120640673388e+02;2.771209762747646010e+01;2.864501275980613770e-01;9.073342189156194593e+01;4.677756689685905656e+01;1.335175444212100331e+02;7.777993340722275661e+01;1.240004092646338449e+02;8.474892153518413807e+01
1.171601447559177132e+02;9.746155725844417306e-02;7.293007936433953375e+01;1.130394146877316359e+02;3.962351582458964572e+01;5.632957503133540911e+01;1.401223928309585745e+02;7.049099890633316079e+01;6.041029934075315566e+01;1.542079119124391866e+02;1.254896833392752065e+01;1.068284961946107927e+02;1.399328273478496476e-01;7.201656015420461188e+01;7.554662033837585966e+01;6.020577102622412013e+01;7.040868200498121610e+01;5.306262912909878082e+01;6.119525896356825001e+01;1.131448519565693971e+02;7.842977690389074041e+01;3.329750195823494607e+01;7.317145223424242317e+01;8.273817624246581204e+01;0.000000000000000000e+00;3.664656576860934223e+01;1.632880191535806824e-01;1.145252118072735357e+02;4.072360366709408908e+01;9.167302965960330141e+01;2.645012469811860711e+01;4.064028872612566801e+01;7.045813435795477631e+01;2.490445414691285464e+01
1.337852031075292984e+02;5.391038568447744694e+01;2.504952395962314338e-01;1.587059777891915360e+02;6.494453945846339593e+01;8.090295465348589232e+01;1.443930437914733034e+02;9.506437852848364400e+01;1.121943481550953265e+02;1.718381144278867794e+02;3.465294601145547659e-01;1.321495198284845571e+02;8.035732442539071485e+00;9.502965192293723362e+01;1.008676439722496241e+02;6.803580335069031548e+01;2.140933005716222082e-01;2.465785544475611046e-01;9.084815965200168653e-02;1.588114150580292971e+02;4.796549067241343778e+01;7.672607011279868061e+01;1.251606678049707533e+01;1.082390120640672961e+02;3.664656576860934933e+01;0.000000000000000000e+00;1.922839419619676304e-01;1.089421983395472466e+02;6.326912535804285653e+01;6.848764556408167437e+01;2.511471314759884943e-01;6.485951101755361492e+01;8.594058816420977109e+01;4.487202909490848413e+01
1.450004095833201632e+02;2.157677254038157522e-01;1.834143342955833200e-01;7.269492464552692468e+01;7.490125803064320564e+01;9.160731723738896903e+01;1.111124804420447703e+02;1.057687411123867065e+02;2.823741380132554468e+01;1.230465815147856006e+02;2.622223097201313635e+01;7.313536717255215081e+01;2.428628247970839316e-01;1.070906504982389578e+02;6.925679375457765730e+01;1.279041702998162389e-01;4.004688257406107255e+01;3.936204408812692890e+01;4.391349948198158160e+01;7.280036191436468584e+01;2.656954636624320187e+01;2.189623809247716602e-01;2.341209609800938285e-01;2.771209762747646721e+01;1.632880191535806824e-01;1.922839419619676860e-01;0.000000000000000000e+00;4.195323671807089738e+01;7.579769401112844207e+01;7.878073829908157677e+01;2.557313860413774620e-01;7.584972532015481761e+01;1.052852573231940738e+02;5.875010525054756982e+01
4.647593735191685482e+01;7.585983753186961565e+01;7.070086913213853563e+01;2.515336306738654160e-01;9.918798817058724637e+01;7.383674278225656451e+01;7.477537736870104590e-02;7.245523975725724597e+01;3.150195848248612762e+01;2.664379376363200103e-01;1.278054280992453187e+02;3.792513442884084895e+01;1.392005665586262069e+02;6.224456019401085882e+01;6.502151427600811928e+01;4.412141867180628729e+00;9.595956151922047184e+01;1.538976687664438430e+02;1.198358563773699643e+02;2.122173947304842301e+01;3.008672608237473733e-01;3.091054790771219984e+01;1.475784095992520406e+01;2.864501275980619321e-01;1.145252118072735072e+02;1.089421983395472751e+02;4.195323671807089738e+01;0.000000000000000000e+00;4.636466031683571032e+01;3.245099892053238122e-01;1.602862580991085224e+02;1.271631673535563749e+02;7.534958297877001598e+01;7.550794414921764997e+01
2.675350401809275525e-01;7.731311592223256923e+01;8.219810392161967627e+01;1.014420468702124509e+02;9.102599321929449872e+00;1.799897174288335222e+01;5.208327569542911206e+00;1.640530436955157256e+01;7.552589301405136268e+01;3.695444562942717681e+01;1.630065498613633679e+01;7.274446434468890743e+01;1.430411565534408069e+01;6.776454557004640833e-02;4.146899488674841905e+01;1.127265803291015942e+02;3.337379214139959771e+01;3.928424483209145990e+01;3.734307603996688130e+01;1.009830405926713297e+02;9.922797428179002566e+00;1.110237413021231845e+02;2.774352310261582488e+01;9.073342189156196014e+01;4.072360366709409618e+01;6.326912535804286364e+01;7.579769401112841365e+01;4.636466031683570321e+01;0.000000000000000000e+00;1.510250403296006516e-01;7.640046815830565663e+01;2.468569369589119489e-01;1.333829671666991734e-01;1.592005198254598797e-01
1.698489101671777357e-01;1.164879466846550855e+02;5.915506933032337855e+01;7.544249800883855528e+01;6.379591399765239146e+01;7.504622580328617687e+01;1.021989666680222508e-01;4.691471943652817345e+01;8.455237468177803350e+01;4.247532452316747964e+01;5.731340567862848445e+01;1.090629558560937369e+02;6.529500792428925138e+01;2.832927735052150453e+01;9.910857781677108846e+01;4.867484401573355512e+01;3.125209684041054103e+01;8.341482427266505795e+01;4.939825155082537833e+01;1.052944951118017229e+02;1.556181541378012512e-01;7.750589683538764518e+01;1.444479328405083862e+01;4.677756689685906366e+01;9.167302965960328720e+01;6.848764556408164594e+01;7.878073829908157677e+01;3.245099892053238122e-01;1.510250403296006516e-01;0.000000000000000000e+00;1.243777263742885566e+02;5.800696124964940026e+01;9.263327327942766365e-01;3.489515768904258297e-01
1.517726985685619354e+02;4.679609452350022281e+01;9.309387438961354633e+01;1.648575221240618589e+02;7.723197110644564134e+01;9.331771792751953853e+01;1.742351818861112633e+02;1.074791418025172902e+02;1.122547588582091720e+02;1.914696252027011383e+02;8.738367597467546766e-01;1.444369514764668168e+02;3.783149468378531055e-01;1.079739063100815599e+02;1.131550756202318553e+02;1.079016680812076174e+02;8.397141498502652723e+01;2.724886901971830255e+01;5.022517610219195205e+01;1.649629593928996201e+02;1.107402805963093897e+02;8.464475782559377137e+01;1.053559743978587875e+02;1.335175444212100047e+02;2.645012469811860711e+01;2.511471314759884943e-01;2.557313860413775175e-01;1.602862580991085224e+02;7.640046815830567084e+01;1.243777263742885566e+02;0.000000000000000000e+00;7.741172522852116344e+01;1.043707158409477955e+02;5.949889076560531720e+01
8.087723037365887535e+01;7.736514723125895898e+01;9.769770528833080903e+01;8.848855838587326161e+01;2.733173933998063743e-01;7.588067183630932133e-01;1.038691006586236512e+02;5.469311563902184981e-01;6.257240452971217337e+01;1.008214341494727648e+02;1.679925905831611743e+01;5.777836870846862638e+01;1.418491496483084902e+01;8.271198385369317174e-01;2.633931575072513809e+01;1.213123027596014509e+02;4.020858301419870884e+01;4.139847202884195099e+01;3.969787980105530067e+01;8.802955210833215460e+01;4.566292454693405034e+01;1.015639446574490279e+02;4.067576612174985229e+01;7.777993340722277082e+01;4.064028872612566090e+01;6.485951101755362913e+01;7.584972532015480340e+01;1.271631673535563749e+02;2.468569369589119489e-01;5.800696124964939315e+01;7.741172522852117766e+01;0.000000000000000000e+00;3.587077595496074167e+01;5.479466717104868323e-01
3.272333392747587766e+01;1.068006792342982294e+02;7.950688191347853717e+01;1.372709676652610824e+02;4.237579504710404876e+01;5.443927871331784729e+01;5.301222272446058525e+01;5.711339479922217777e+01;1.113548138091000084e+02;7.640722167285538546e+01;4.509861705099424967e+01;1.085797915380319978e+02;4.407981543202073738e+01;2.671000263831828292e+01;7.729791568179706474e+01;1.258976863835083435e+02;3.625867650102568973e+01;6.653800846012386216e+01;5.174691331419204943e+01;1.368119613877199754e+02;7.758494503273839271e+00;1.405113046141888447e+02;2.482813427434583531e+01;1.240004092646338592e+02;7.045813435795477631e+01;8.594058816420977109e+01;1.052852573231940596e+02;7.534958297877003019e+01;1.333829671666991734e-01;9.263327327942766365e-01;1.043707158409477813e+02;3.587077595496072746e+01;0.000000000000000000e+00;1.388011368597215356e-01
4.881161398002287655e+01;6.026552716165171830e+01;5.719296786499926100e+01;9.545754651383465728e+01;4.108247557138039463e-01;1.563410030960530506e+01;5.941945466396688857e+01;2.979552418460305674e+01;6.954139265767356903e+01;8.686452530038039299e+01;1.977059393588767033e-01;6.676637038660555845e+01;7.936474603094506586e-01;3.148366352363824561e+01;3.548449453037062540e+01;1.212464482644745232e+02;2.117404068026110253e-01;1.919001014171217889e+01;1.649468516342805779e-01;9.499854023629353605e+01;2.428672912626509417e-01;9.397615254154231934e+01;1.284336921121050079e-01;8.474892153518416649e+01;2.490445414691285819e+01;4.487202909490847702e+01;5.875010525054756272e+01;7.550794414921766418e+01;1.592005198254598519e-01;3.489515768904258297e-01;5.949889076560531009e+01;5.479466717104867213e-01;1.388011368597213968e-01;0.000000000000000000e+00
