8.695600586149275557e+01 4.719750623276792822e+01 7.009037418921580809e+01 1.019541161412952164e+02 1.228751715066648487e+01 2.511976361865021090e+01 1.008291365649576363e+02 2.655278503168928594e+01 7.203942352077316968e+01 1.141044681271247043e+02 0.000000000000000000e+00 7.145708957544604800e+01 2.439354245562471157e-01 3.802726093635621396e+01 4.286017498647480295e+01 1.071812912763636518e+02 3.223030273132482471e+00 2.527309059139649650e-01 2.560953441195826796e-01 1.010581342556181852e+02 3.382523407408098848e+01 8.192480011894203074e+01 2.165161021431466537e+01 8.783083743429398282e+01 1.480180589349174802e+01 2.506855988118610878e-01 2.450203001178952178e+01 1.262915540189254813e+02 1.102955206077902517e+01 4.996419094249890236e+01 4.605535712968943374e-01 8.877947913255056278e+00 4.132135948348844323e+01 1.444838769170369852e-01
8.764155226784238550e+01 7.518865324462930744e+01 1.343347317771994369e+02 8.351318681072314121e+00 2.825656446978031511e+01 1.565142584906267786e-01 5.149199532764987453e+01 3.088601148311875733e+01 2.584277873808231707e-01 1.167441857626607127e-01 7.145708957544606221e+01 0.000000000000000000e+00 8.687124747839179406e+01 5.545772375488506611e+01 4.010439935900310116e-01 6.164439198728466351e+01 1.079808220557676037e+02 1.001562922818630028e+02 1.041966111449322057e+02 4.426724761821980159e-01 8.882046474458030616e+01 4.219598312647418936e+01 9.576053251169845737e+01 3.124900852459762679e-01 1.038768136280770875e+02 1.290726812369785250e+02 7.414344882761957933e+01 3.369503418002826578e+01 6.777766834177349153e+01 1.219258838745167850e+02 1.388234190658896807e+02 5.654488204212800184e+01 1.047952665806674304e+02 6.149716793756459765e+01
1.025032528473818871e+02 2.742434326300708847e+01 7.946036112305129961e+01 1.173682740442409340e+02 2.770167505361219185e+01 4.045199685229156472e+01 1.163763835508467679e+02 4.188501826533064332e+01 8.745358142371888732e+01 1.294367013607660795e+02 2.439354245562472823e-01 8.687124747839176564e+01 0.000000000000000000e+00 5.269537771025738948e+01 5.827433288942051348e+01 8.639125409762183949e+01 5.570137178004721079e+01 2.720235514786256203e+01 4.673258780742498431e+01 1.164722921585639028e+02 6.089964937862509231e+01 6.257914831599129002e+01 6.018320116587584323e+01 1.032449953372397005e+02 2.723001226648340545e-01 1.316800223472010600e+01 1.492147269328837622e-01 1.387645473441498893e+02 2.569147940238497441e+01 7.232360326976319698e+01 2.678444898650307326e-01 2.405778836799550291e+01 5.686860646937756769e+01 1.293351590499128712e+01
3.414563368953549283e-01 1.020352566671445373e+02 1.322523618162257719e+02 8.685543913109161451e+01 2.029779339917054060e+01 1.586772311039277561e+01 3.238700489030126861e-01 5.009311581030342908e-02 7.779203679759996248e+01 2.931769115680352145e-01 3.802726093635619975e+01 5.545772375488505901e+01 5.269537771025737527e+01 0.000000000000000000e+00 4.237235568522699936e+01 1.318660378499068315e+02 6.825077579727191335e+01 6.390830567830644071e+01 6.574624206041335128e+01 7.638483800707552973e+01 6.674139061363320025e+01 1.183927229396388441e+02 6.886357006806157699e+01 9.358345071112077562e+01 6.961391584603720162e+01 9.369034065216555973e+01 1.025612121012496090e+02 5.935413944555654808e+01 1.675568653411974862e-01 3.034156879247339589e+01 1.034410784810767012e+02 4.970514232359459217e-01 3.080952847009900708e+01 2.697996075522387471e+01
9.359401448763880182e+01 7.403997243559700792e+01 1.337329938471584398e+02 2.779849495286768502e+01 8.350354729038548252e-01 9.316303099443322411e-02 8.136263922967226847e+01 9.251264374823966463e+00 1.268269311696007817e-01 4.206601066191146288e+01 4.286017498647479584e+01 4.010439935900311226e-01 5.827433288942051348e+01 4.237235568522699225e+01 0.000000000000000000e+00 6.156188436583472878e+01 7.938390746679633025e+01 7.155937769289172934e+01 7.559969655596093219e+01 2.635697791910859067e+01 8.199591658492842328e+01 4.104730231744188984e+01 8.174278627063428360e+01 1.350330255277151181e+01 7.527989903910581404e+01 1.004757666480072515e+02 7.354171089757858226e+01 6.190729979465373134e+01 3.918075375280222516e+01 9.332896928554551153e+01 1.102265044769184072e+02 2.732258278782203931e+01 7.619835199169615692e+01 3.290025334859333128e+01
1.118687094395464925e+02 1.735808190957609654e+01 3.774535454369504350e+01 6.626394069673894194e+01 9.110164875360419501e+01 8.985304181640312038e+01 6.899736194831618263e+01 1.069276880116169792e+02 1.544652324781395158e+01 1.036974343122158757e+02 1.071812912763636234e+02 6.164439198728464930e+01 8.639125409762186791e+01 1.318660378499068031e+02 6.156188436583473589e+01 0.000000000000000000e+00 8.551284084500562699e+01 1.445190145621413649e+02 1.118196103978258265e+02 6.640749827267553940e+01 5.810665238934471510e-01 2.173145701550540931e-01 4.232018009473718645e-01 2.363563618525305332e-01 5.793756079716177254e+01 6.746442194524566105e+01 3.406749108471617271e-01 3.144327396933809471e+00 1.057430716789018845e+02 5.348473078896837052e+01 1.097222249304366670e+02 1.182424841778868370e+02 1.202351465815506657e+02 1.196952958318076128e+02
8.783607552975402655e+01 9.382001449329378318e+01 2.360955183702032889e-01 1.384778486216167437e+02 4.975133151500893547e+01 6.074924309305571768e+01 9.619532542852232382e+01 6.216070971735640427e+01 1.085631560010947112e+02 1.497515765167216557e+02 3.223030273132481582e+00 1.079808220557675895e+02 5.570137178004722500e+01 6.825077579727191335e+01 7.938390746679634447e+01 8.551284084500562699e+01 0.000000000000000000e+00 1.757767501750670291e+01 2.503104088137871330e-01 1.375818667359397125e+02 1.331598265947279458e+01 1.012569622691628268e+02 1.731636131884500274e-01 1.128230104040711552e+02 7.244719783894970533e+01 2.744289478856760112e-01 4.526374197528102883e+01 9.349099724960987601e+01 3.492476740341498243e+01 2.950588921470040304e+01 8.531304330463085250e+01 4.336882345253602722e+01 3.817657526095734966e+01 1.056004172559323884e-01
1.093609539308661311e+02 8.453522951854564838e+01 6.953699544716580760e+01 1.306533188477121712e+02 4.136216487707720546e+01 5.314745335238454516e+01 1.232340846343310119e+02 5.455891997668523175e+01 1.007386262271901103e+02 1.421414496919984458e+02 2.527309059139649094e-01 1.001562922818629886e+02 2.720235514786256203e+01 6.390830567830644782e+01 7.155937769289172934e+01 1.445190145621413933e+02 1.757767501750670291e+01 0.000000000000000000e+00 2.627909708849310300e-01 1.297573369620351400e+02 4.495071908461675747e+01 1.192625234047197438e+02 3.304893143610667039e+01 1.165300401407109234e+02 5.211388869743829844e+01 3.540680862501159876e-01 3.512046529023388075e+01 1.380621933443289322e+02 3.408559982427254909e+01 6.105277040005416467e+01 1.628812041610677852e+01 3.608052169441944557e+01 6.281828782199961836e+01 6.310088558911272294e+00
1.039303032294548217e+02 9.423359174462298427e+01 2.808624959540287591e+01 1.346936377107813598e+02 4.595025817806815382e+01 5.696503218222031961e+01 1.122895531282231190e+02 5.837649880652100620e+01 1.047789450902593131e+02 1.459673656058862719e+02 2.560953441195826796e-01 1.041966111449321915e+02 4.673258780742497009e+01 6.574624206041332286e+01 7.559969655596093219e+01 1.118196103978258833e+02 2.503104088137871330e-01 2.627909708849310300e-01 0.000000000000000000e+00 1.337976558251043286e+02 2.928226706193996165e+01 1.139133315775431328e+02 1.596171465680306589e+01 1.205703590037801263e+02 6.347066553340378192e+01 1.317028606630356591e-01 4.338152703547854117e+01 1.128583671089535301e+02 3.592353620637943123e+01 4.561377218530881805e+01 4.888434438404782156e+01 3.988768882027611795e+01 5.426808303635519337e+01 2.588020702542152551e-01
1.154318866265205941e+02 8.089987981130971662e+01 1.392230387954510320e+02 3.357562813856177497e-01 5.900509129801744734e+01 3.436191808332582553e+01 4.470241349351236693e+01 6.231981247801084578e+01 1.136034301291170756e+01 2.536062881389467560e-01 1.010581342556181710e+02 4.426724761821980159e-01 1.164722921585639028e+02 7.638483800707551552e+01 2.635697791910858356e+01 6.640749827267553940e+01 1.375818667359397125e+02 1.297573369620351116e+02 1.337976558251043002e+02 0.000000000000000000e+00 9.356767288204737554e+01 4.785759644953312630e+01 1.005077406491655267e+02 2.164260027559503363e-01 1.153231987662159099e+02 1.500535577465494441e+02 7.903175584587118863e+01 2.154172206996952355e+01 9.737871302194560030e+01 1.175314134232444871e+02 1.684244637460617753e+02 8.614592672230011772e+01 1.343963112608395249e+02 9.109821261773670642e+01
5.167853994080655866e+01 5.697951223107376251e+01 3.817680439242060686e+01 8.629633880350917252e+01 5.236607717304196541e+01 6.303667888440268996e+01 3.255708991747600578e+01 6.436588963729221291e+01 4.311745960826625890e+01 1.008675170429846730e+02 3.382523407408098848e+01 8.882046474458033458e+01 6.089964937862508521e+01 6.674139061363320025e+01 8.199591658492842328e+01 5.810665238934469290e-01 1.331598265947279458e+01 4.495071908461675037e+01 2.928226706193996165e+01 9.356767288204738975e+01 0.000000000000000000e+00 3.264532113472174757e+01 9.886272813813887228e-02 5.923432200869862552e-01 7.772499469820729701e+01 4.761218647433943119e+01 2.235649978802711502e+01 2.244521135460187389e-01 2.001431080319371603e+01 1.870365188683681956e-01 1.073800318433830228e+02 4.519639222289021063e+01 1.274049259568194259e+01 2.974108082079598980e-01
1.429833876969084656e+02 9.961319176995359070e-02 5.510967093404285322e+01 4.777954585365637996e+01 7.058706670521135607e+01 6.933845976801028144e+01 9.170474566367597902e+01 8.641310596322414028e+01 2.529398042224403342e-01 9.594773619332111991e+01 8.192480011894204495e+01 4.219598312647418226e+01 6.257914831599131134e+01 1.183927229396388441e+02 4.104730231744188984e+01 2.173145701550540099e-01 1.012569622691628410e+02 1.192625234047197722e+02 1.139133315775431470e+02 4.785759644953314051e+01 3.264532113472174046e+01 0.000000000000000000e+00 2.843468505222417875e+01 3.321673903555192320e-01 3.305919977422377087e+01 5.798587026555405544e+01 1.823301099019149496e-01 3.353096606465003049e+01 1.089606884291394806e+02 8.527518824854514889e+01 9.005253444271760088e+01 9.772790212949399802e+01 1.408591370929970310e+02 9.693228111375339040e+01
7.689407252002310145e+01 4.062804564743979796e+01 6.617582705764050999e-02 9.887910461616625923e+01 5.211021031884688171e+01 6.282376814736909409e+01 7.413313021486798959e+01 6.415297890025861705e+01 4.989906042790509133e+01 1.157639002288550358e+02 2.165161021431466537e+01 9.576053251169850000e+01 6.018320116587585744e+01 6.886357006806156278e+01 8.174278627063426939e+01 4.232018009473719200e-01 1.731636131884499996e-01 3.304893143610667749e+01 1.596171465680306945e+01 1.005077406491655552e+02 9.886272813813887228e-02 2.843468505222417519e+01 0.000000000000000000e+00 1.280245347554496149e+01 7.643944593673001009e+01 6.510302228490903786e+00 1.119578435303887343e-01 1.472228453974351225e+01 3.002632132743146087e+01 1.650279782744014412e+01 1.046464642581715054e+02 4.498348148585660056e+01 2.739918831300876079e+01 2.073364351226454627e-01
1.058518870649284196e+02 4.445599265918401954e+01 7.025714218645404685e+01 2.173011631658437748e-01 4.577779447669325918e+01 4.446568037547183394e+01 3.514903789756257879e+01 6.158622255455213690e+01 1.438995131542695760e-01 2.957793454736057015e+01 8.783083743429398282e+01 3.124900852459761569e-01 1.032449953372397147e+02 9.358345071112077562e+01 1.350330255277151181e+01 2.363563618525305610e-01 1.128230104040711979e+02 1.165300401407109234e+02 1.205703590037801121e+02 2.164260027559503363e-01 5.923432200869861441e-01 3.321673903555191765e-01 1.280245347554496149e+01 0.000000000000000000e+00 7.891026178738148644e+01 1.016242364374625282e+02 3.293560661267031975e+01 2.491245114636195523e-01 8.415141620062141214e+01 5.196411188946144932e+01 1.357214728706916276e+02 7.291862990097592956e+01 1.211690144395153368e+02 7.787091579641251826e+01
1.193451487637199335e+02 9.846545506966181138e-02 5.669657429966075313e+01 1.152451481703391494e+02 4.470727004865348420e+01 5.743753418087359819e+01 1.332182794671848285e+02 5.887055559391268389e+01 6.752166882498532630e+01 1.464222386893481485e+02 1.480180589349174625e+01 1.038768136280770875e+02 2.723001226648340545e-01 6.961391584603720162e+01 7.527989903910581404e+01 5.793756079716177965e+01 7.244719783894970533e+01 5.211388869743829844e+01 6.347066553340380324e+01 1.153231987662159099e+02 7.772499469820731122e+01 3.305919977422376377e+01 7.643944593673001009e+01 7.891026178738148644e+01 0.000000000000000000e+00 4.015910439466059501e+01 2.448758428119739428e-01 1.106391717926698135e+02 4.261001753816476878e+01 8.914894858934540878e+01 2.853536926647501204e+01 4.097632650377529728e+01 7.371050238571559987e+01 2.978364640647192019e+01
1.349867716972750600e+02 4.708632758429028797e+01 2.530971600187574277e-01 1.499755071506726551e+02 7.000896705685427435e+01 8.208232466265823746e+01 1.266370528235567434e+02 8.350008927194532760e+01 1.023247067517694688e+02 1.710699123005502145e+02 2.506855988118610878e-01 1.290726812369785250e+02 1.316800223472010067e+01 9.369034065216558815e+01 1.004757666480072515e+02 6.746442194524566105e+01 2.744289478856765108e-01 3.540680862501159876e-01 1.317028606630357146e-01 1.500535577465494157e+02 4.761218647433944540e+01 5.798587026555402701e+01 6.510302228490902898e+00 1.016242364374625282e+02 4.015910439466058790e+01 0.000000000000000000e+00 2.351007681880844802e-01 1.035659189313017805e+02 6.492372629926076399e+01 7.045579523627645813e+01 2.962337555899639541e-01 6.513984034189441275e+01 8.952535478038500116e+01 4.608781789696290332e+01
1.346322778116271479e+02 1.309687788976033052e-01 1.793546680508649460e-01 7.895370524999441386e+01 7.765643506203124957e+01 9.038669919425134935e+01 9.972985798187509943e+01 9.181972060729043505e+01 3.188006677359065577e+01 1.271218955896591751e+02 2.450203001178951467e+01 7.414344882761957933e+01 1.492147269328837622e-01 1.025612121012496374e+02 7.354171089757858226e+01 3.406749108471617826e-01 4.526374197528102883e+01 3.512046529023386654e+01 4.338152703547852695e+01 7.903175584587117442e+01 2.235649978802710791e+01 1.823301099019149218e-01 1.119578435303897196e-01 3.293560661267033396e+01 2.448758428119739150e-01 2.351007681880845634e-01 0.000000000000000000e+00 3.619894426465885573e+01 7.555731379337723297e+01 7.765045223129118312e+01 7.778581687431346259e-01 7.392362275898776147e+01 1.066528201046778150e+02 6.272596412543413891e+01
5.368013008908328487e+01 6.986100188659561638e+01 7.219882468029331335e+01 5.459107408781745940e-01 9.290693637539919791e+01 7.438623502954791888e+01 1.863346512491153295e-01 7.618696762157958347e+01 3.788064880569734783e+01 1.891446894894820152e-01 1.262915540189255239e+02 3.369503418002825867e+01 1.387645473441498893e+02 5.935413944555653387e+01 6.190729979465371002e+01 3.144327396933809915e+00 9.349099724960990443e+01 1.380621933443289606e+02 1.128583671089535585e+02 2.154172206996952355e+01 2.244521135460187389e-01 3.353096606465002338e+01 1.472228453974350870e+01 2.491245114636195801e-01 1.106391717926697851e+02 1.035659189313017805e+02 3.619894426465884862e+01 0.000000000000000000e+00 5.041385727510974846e+01 3.144956021947662439e-01 1.607713677196369417e+02 1.200477717996818683e+02 6.932677543750432392e+01 7.220770634408614796e+01
4.011765365026770946e-01 7.503135835927214714e+01 9.946327417006727956e+01 9.827469490762265991e+01 1.133149012964544511e+01 1.925388939210630213e+01 7.906141792573559535e+00 1.660597357440647315e+01 6.836000228710059901e+01 6.083316935357836286e+01 1.102955206077902695e+01 6.777766834177347732e+01 2.569147940238497796e+01 1.675568653411975140e-01 3.918075375280222516e+01 1.057430716789018703e+02 3.492476740341498953e+01 3.408559982427255619e+01 3.592353620637945255e+01 9.737871302194562873e+01 2.001431080319371603e+01 1.089606884291394806e+02 3.002632132743145377e+01 8.415141620062141214e+01 4.261001753816479720e+01 6.492372629926074978e+01 7.555731379337721876e+01 5.041385727510975556e+01 0.000000000000000000e+00 3.777287708690121315e-01 7.476439310527329951e+01 4.916113785441925677e-01 1.658328141117997867e-01 9.851637141692939914e-02
4.089107949190774471e-01 1.152425789039485977e+02 7.044893291771674626e+01 9.079513985637856877e+01 6.373350474409940603e+01 7.436973158501980663e+01 2.328075911857269142e-01 6.414216411657557160e+01 9.471561376600584481e+01 6.729796869260403014e+01 4.996419094249890236e+01 1.219258838745168134e+02 7.232360326976318277e+01 3.034156879247340299e+01 9.332896928554555416e+01 5.348473078896836341e+01 2.950588921470040660e+01 6.105277040005418598e+01 4.561377218530883226e+01 1.175314134232444871e+02 1.870365188683681401e-01 8.527518824854513468e+01 1.650279782744014412e+01 5.196411188946144932e+01 8.914894858934540878e+01 7.045579523627645813e+01 7.765045223129118312e+01 3.144956021947662994e-01 3.777287708690121315e-01 0.000000000000000000e+00 1.188048886492128418e+02 5.652944492350732730e+01 5.957654515898380687e-01 2.268965296180848745e-01
1.500664274525523467e+02 5.189100758174126327e+01 8.594975909974363049e+01 1.693204456317388065e+02 7.975970488576541584e+01 9.183306249156937895e+01 1.639395581560172275e+02 9.325082710085645488e+01 1.244139471538855020e+02 1.808206501294613702e+02 4.605535712968944484e-01 1.388234190658896239e+02 2.678444898650307326e-01 1.034410784810767012e+02 1.102265044769183788e+02 1.097222249304366528e+02 8.531304330463088093e+01 1.628812041610677852e+01 4.888434438404781446e+01 1.684244637460617753e+02 1.073800318433829801e+02 9.005253444271760088e+01 1.046464642581714912e+02 1.357214728706916560e+02 2.853536926647500493e+01 2.962337555899639541e-01 7.778581687431346259e-01 1.607713677196369986e+02 7.476439310527329951e+01 1.188048886492127991e+02 0.000000000000000000e+00 7.489057817080555424e+01 1.044316882507210806e+02 6.074112131606643317e+01
8.235313374678590037e+01 7.339766732488266143e+01 1.073704094714898645e+02 8.704190860797714890e+01 4.054744364052517702e-01 2.509904322929870091e-01 9.711101980973153047e+01 2.486663922902129231e-01 5.712721598745510221e+01 8.915924291354212983e+01 8.877947913255056278e+00 5.654488204212798053e+01 2.405778836799550291e+01 4.970514232359458662e-01 2.732258278782203575e+01 1.182424841778868227e+02 4.336882345253602722e+01 3.608052169441944557e+01 3.988768882027611795e+01 8.614592672230011772e+01 4.519639222289021774e+01 9.772790212949398381e+01 4.498348148585660766e+01 7.291862990097591535e+01 4.097632650377532570e+01 6.513984034189441275e+01 7.392362275898774726e+01 1.200477717996818541e+02 4.916113785441924566e-01 5.652944492350730599e+01 7.489057817080555424e+01 0.000000000000000000e+00 3.939882762965794427e+01 5.373388470291224905e-01
3.809932526292716659e+01 1.061318432068229498e+02 9.382756595865069471e+01 1.352922931465165846e+02 4.679755103366402125e+01 5.723911429117043781e+01 4.769866623313801313e+01 5.856832504405996076e+01 1.053776005259945379e+02 1.040380534261828274e+02 4.132135948348845034e+01 1.047952665806674162e+02 5.686860646937756059e+01 3.080952847009901063e+01 7.619835199169617113e+01 1.202351465815507083e+02 3.817657526095734966e+01 6.281828782199961836e+01 5.426808303635520048e+01 1.343963112608395534e+02 1.274049259568194614e+01 1.408591370929970594e+02 2.739918831300875368e+01 1.211690144395153510e+02 7.371050238571558566e+01 8.952535478038501537e+01 1.066528201046778150e+02 6.932677543750432392e+01 1.658328141117997589e-01 5.957654515898380687e-01 1.044316882507210948e+02 3.939882762965795138e+01 0.000000000000000000e+00 2.078106878785518918e-01
4.695613528236001599e+01 6.220498722757928078e+01 6.423380024066821647e+01 9.199419450341375182e+01 3.562305373296857702e+00 1.469109527643520430e+01 5.531538518112830616e+01 1.612411668947427756e+01 6.207950188289171933e+01 1.036757997849096995e+02 1.444838769170369575e-01 6.149716793756459765e+01 1.293351590499128534e+01 2.697996075522386406e+01 3.290025334859333839e+01 1.196952958318076412e+02 1.056004172559324161e-01 6.310088558911273182e+00 2.588020702542153106e-01 9.109821261773672063e+01 2.974108082079598980e-01 9.693228111375336198e+01 2.073364351226459623e-01 7.787091579641253247e+01 2.978364640647191663e+01 4.608781789696290332e+01 6.272596412543414601e+01 7.220770634408614796e+01 9.851637141692921873e-02 2.268965296180848745e-01 6.074112131606644738e+01 5.373388470291223795e-01 2.078106878785519196e-01 0.000000000000000000e+00
